"module name","licenses","repository","licenseUrl","parents"
"postcss-selector-not@4.0.0","MIT","https://github.com/postcss/postcss-selector-not","https://github.com/postcss/postcss-selector-not/raw/master/LICENSE","kiskba"
"postcss-selector-parser@5.0.0","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","css-has-pseudo:kiskba"
"postcss-selector-parser@6.0.2","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","kiskba"
"postcss-value-parser@3.3.1","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","kiskba"
"postcss-value-parser@4.0.3","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","next:kiskba"
"postcss-values-parser@2.0.1","MIT","https://github.com/lesshint/postcss-values-parser","https://github.com/lesshint/postcss-values-parser/raw/master/LICENSE","kiskba"
"postcss@6.0.23","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","kiskba"
"postcss@7.0.21","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","resolve-url-loader:kiskba"
"postcss@7.0.27","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","postcss-loader:kiskba"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls","https://raw.github.com/gkz/prelude-ls/master/LICENSE","kiskba"
"prepend-http@1.0.4","MIT","https://github.com/sindresorhus/prepend-http","https://github.com/sindresorhus/prepend-http/raw/master/license","kiskba"
"pretty-bytes@5.3.0","MIT","https://github.com/sindresorhus/pretty-bytes","https://github.com/sindresorhus/pretty-bytes/raw/master/license","kiskba"
"pretty-format@25.1.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","kiskba"
"private@0.1.8","MIT","https://github.com/benjamn/private","https://github.com/benjamn/private/raw/master/LICENSE","kiskba"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","kiskba"
"process@0.11.10","MIT","https://github.com/shtylman/node-process","https://github.com/shtylman/node-process/raw/master/LICENSE","kiskba"
"promise-inflight@1.0.1","ISC","https://github.com/iarna/promise-inflight","https://github.com/iarna/promise-inflight/raw/master/LICENSE","kiskba"
"promise@8.0.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","kiskba"
"prompts@2.3.2","MIT","https://github.com/terkelg/prompts","https://github.com/terkelg/prompts/raw/master/license","kiskba"
"prop-types-exact@1.2.0","MIT","https://github.com/airbnb/prop-types-exact","https://github.com/airbnb/prop-types-exact/raw/master/LICENSE","kiskba"
"prop-types@15.7.2","MIT","https://github.com/facebook/prop-types","https://github.com/facebook/prop-types/raw/master/LICENSE","kiskba"
"property-expr@2.0.2","MIT","https://github.com/jquense/expr","https://github.com/jquense/expr/raw/master/LICENSE.txt","kiskba"
"proxy-addr@2.0.6","MIT","https://github.com/jshttp/proxy-addr","https://github.com/jshttp/proxy-addr/raw/master/LICENSE","kiskba"
"prr@1.0.1","MIT","https://github.com/rvagg/prr","https://github.com/rvagg/prr/raw/master/LICENSE.md","kiskba"
"psl@1.7.0","MIT","https://github.com/lupomontero/psl","https://github.com/lupomontero/psl/raw/master/LICENSE","kiskba"
"public-encrypt@4.0.3","MIT","https://github.com/crypto-browserify/publicEncrypt","https://github.com/crypto-browserify/publicEncrypt/raw/master/LICENSE","kiskba"
"pump@2.0.1","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","pumpify:kiskba"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","kiskba"
"pumpify@1.5.1","MIT","https://github.com/mafintosh/pumpify","https://github.com/mafintosh/pumpify/raw/master/LICENSE","kiskba"
"punycode@1.3.2","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","url:kiskba"
"punycode@1.4.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","node-libs-browser:kiskba"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js","https://github.com/bestiejs/punycode.js/raw/master/LICENSE-MIT.txt","kiskba"
"qs@6.5.2","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","request:kiskba"
"qs@6.7.0","BSD-3-Clause","https://github.com/ljharb/qs","https://github.com/ljharb/qs/raw/master/LICENSE","kiskba"
"query-string@4.3.4","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","kiskba"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring","https://github.com/Gozala/enchain/License.md","kiskba"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/enchain/License.md","kiskba"
"raf@3.4.1","MIT","https://github.com/chrisdickinson/raf","https://github.com/chrisdickinson/raf/raw/master/LICENSE","kiskba"
"railroad-diagrams@1.0.0","CC0-1.0","https://github.com/tabatkins/railroad-diagrams","https://github.com/tabatkins/railroad-diagrams","kiskba"
"randexp@0.4.6","MIT","https://github.com/fent/randexp.js","https://github.com/fent/randexp.js/raw/master/LICENSE","kiskba"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes","https://github.com/crypto-browserify/randombytes/raw/master/LICENSE","kiskba"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill","https://github.com/crypto-browserify/randomfill/raw/master/LICENSE","kiskba"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","kiskba"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body","https://github.com/stream-utils/raw-body/raw/master/LICENSE","kiskba"
"react-dom@16.13.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","kiskba"
"react-dropzone@10.2.2","MIT","https://github.com/react-dropzone/react-dropzone","https://github.com/react-dropzone/react-dropzone/raw/master/LICENSE","kiskba"
"react-error-overlay@5.1.6","MIT","https://github.com/facebook/create-react-app","https://github.com/facebook/create-react-app/raw/master/LICENSE","kiskba"
"react-grid-system@6.3.0","MIT","https://github.com/sealninja/react-grid-system","https://github.com/sealninja/react-grid-system/raw/master/LICENSE","kiskba"
"react-hook-form@5.4.2","MIT","https://github.com/react-hook-form/react-hook-form","https://github.com/react-hook-form/react-hook-form/raw/master/LICENSE","kiskba"
"react-i18next@11.3.3","MIT","https://github.com/i18next/react-i18next","https://github.com/i18next/react-i18next/raw/master/LICENSE","kiskba"
"react-is@16.13.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","kiskba"
"react-is@16.8.6","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","next:kiskba"
"react-redux@7.2.0","MIT","https://github.com/reduxjs/react-redux","https://github.com/reduxjs/react-redux/raw/master/LICENSE.md","kiskba"
"react-test-renderer@16.13.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","kiskba"
"react@16.13.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","kiskba"
"read-pkg@2.0.0","MIT","https://github.com/sindresorhus/read-pkg","https://github.com/sindresorhus/read-pkg/raw/master/license","kiskba"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","kiskba"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","cheerio:kiskba"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","webpack:kiskba"
"readdirp@3.3.0","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","kiskba"
"realpath-native@1.1.0","MIT","https://github.com/SimenB/realpath-native","https://github.com/SimenB/realpath-native/raw/master/LICENSE","kiskba"
"recast@0.18.5","MIT","https://github.com/benjamn/recast","https://github.com/benjamn/recast/raw/master/LICENSE","kiskba"
"redux-act@1.8.0","Apache-2.0","https://github.com/pauldijou/redux-act","https://github.com/pauldijou/redux-act/raw/master/LICENSE","kiskba"
"redux-devtools-extension@2.13.8","MIT","https://github.com/zalmoxisus/redux-devtools-extension","https://github.com/zalmoxisus/redux-devtools-extension","kiskba"
"redux-persist@6.0.0","MIT","https://github.com/rt2zz/redux-persist","https://github.com/rt2zz/redux-persist/raw/master/LICENSE","kiskba"
"redux-saga@1.1.3","MIT","https://github.com/redux-saga/redux-saga/tree/master/packages/core","https://github.com/redux-saga/redux-saga/tree/master/packages/core/raw/master/LICENSE","kiskba"
"redux-thunk@2.3.0","MIT","https://github.com/reduxjs/redux-thunk","https://github.com/reduxjs/redux-thunk/raw/master/LICENSE.md","kiskba"
"redux@4.0.5","MIT","https://github.com/reduxjs/redux","https://github.com/reduxjs/redux/raw/master/LICENSE.md","kiskba"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys","https://github.com/glenjamin/Reflect.ownKeys/raw/master/LICENSE","kiskba"
"regenerate-unicode-properties@8.2.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties","https://github.com/mathiasbynens/regenerate-unicode-properties/raw/master/LICENSE-MIT.txt","kiskba"
"regenerate@1.4.0","MIT","https://github.com/mathiasbynens/regenerate","https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt","kiskba"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","babel-runtime:kiskba"
"regenerator-runtime@0.13.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime/raw/master/LICENSE","kiskba"
"regenerator-transform@0.10.1","BSD","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform","babel-plugin-transform-regenerator:kiskba"
"regenerator-transform@0.14.4","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform/raw/master/LICENSE","kiskba"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not","https://github.com/jonschlinkert/regex-not/raw/master/LICENSE","kiskba"
"regex-parser@2.2.10","MIT","https://github.com/IonicaBizau/regex-parser.js","https://github.com/IonicaBizau/regex-parser.js/raw/master/LICENSE","kiskba"
"regexpu-core@2.0.0","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","babel-plugin-transform-es2015-unicode-regex:kiskba"
"regexpu-core@4.7.0","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","kiskba"
"regjsgen@0.2.0","MIT","https://github.com/d10/regjsgen","https://github.com/d10/regjsgen/raw/master/LICENSE.txt","babel-plugin-transform-es2015-unicode-regex:kiskba"
"regjsgen@0.5.1","MIT","https://github.com/bnjmnt4n/regjsgen","https://github.com/bnjmnt4n/regjsgen/raw/master/LICENSE","kiskba"
"regjsparser@0.1.5","BSD","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","babel-plugin-transform-es2015-unicode-regex:kiskba"
"regjsparser@0.6.4","BSD-2-Clause","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","kiskba"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator","https://github.com/darsain/remove-trailing-separator/raw/master/license","kiskba"
"repeat-element@1.1.3","MIT","https://github.com/jonschlinkert/repeat-element","https://github.com/jonschlinkert/repeat-element/raw/master/LICENSE","kiskba"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","kiskba"
"repeating@2.0.1","MIT","https://github.com/sindresorhus/repeating","https://github.com/sindresorhus/repeating/raw/master/license","kiskba"
"request-promise-core@1.1.3","ISC","https://github.com/request/promise-core","https://github.com/request/promise-core/raw/master/LICENSE","kiskba"
"request-promise-native@1.0.8","ISC","https://github.com/request/request-promise-native","https://github.com/request/request-promise-native/raw/master/LICENSE","kiskba"
"request@2.88.2","Apache-2.0","https://github.com/request/request","https://github.com/request/request/raw/master/LICENSE","kiskba"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","kiskba"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","kiskba"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port","https://github.com/unshiftio/requires-port/raw/master/LICENSE","kiskba"
"reselect@4.0.0","MIT","https://github.com/reduxjs/reselect","https://github.com/reduxjs/reselect/raw/master/LICENSE","kiskba"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd","https://github.com/sindresorhus/resolve-cwd/raw/master/license","kiskba"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","kiskba"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","@istanbuljs/load-nyc-config:kiskba"
"resolve-url-loader@3.1.1","MIT","https://github.com/bholloway/resolve-url-loader","https://github.com/bholloway/resolve-url-loader/raw/master/LICENCE","kiskba"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url","https://github.com/lydell/resolve-url/raw/master/LICENSE","kiskba"
"resolve@1.1.7","MIT","https://github.com/substack/node-resolve","https://github.com/substack/node-resolve/raw/master/LICENSE","browser-resolve:kiskba"
"resolve@1.15.1","MIT","https://github.com/browserify/resolve","https://github.com/browserify/resolve/raw/master/LICENSE","kiskba"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","kiskba"
"ret@0.1.15","MIT","https://github.com/fent/ret.js","https://github.com/fent/ret.js/raw/master/LICENSE","kiskba"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry","https://github.com/tim-kos/node-retry/raw/master/License","kiskba"
"rework-visit@1.0.0","MIT","","","kiskba"
"rework@1.0.1","MIT*","https://github.com/reworkcss/rework","https://github.com/reworkcss/rework/raw/master/Readme.md","kiskba"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","kiskba"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","@jest/core:kiskba"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160","https://github.com/crypto-browserify/ripemd160/raw/master/LICENSE","kiskba"
"rollup-plugin-babel@4.4.0","MIT","https://github.com/rollup/rollup-plugin-babel","https://github.com/rollup/rollup-plugin-babel/raw/master/LICENSE.md","kiskba"
"rollup-plugin-node-resolve@5.2.0","MIT","https://github.com/rollup/rollup-plugin-node-resolve","https://github.com/rollup/rollup-plugin-node-resolve","kiskba"
"rollup-plugin-replace@2.2.0","MIT","https://github.com/rollup/rollup-plugin-replace","https://github.com/rollup/rollup-plugin-replace","kiskba"
"rollup-plugin-terser@5.3.0","MIT","https://github.com/TrySound/rollup-plugin-terser","https://github.com/TrySound/rollup-plugin-terser/raw/master/LICENSE","kiskba"
"rollup-pluginutils@2.8.2","MIT","https://github.com/rollup/rollup-pluginutils","https://github.com/rollup/rollup-pluginutils","kiskba"
"rollup@1.32.1","MIT","https://github.com/rollup/rollup","https://github.com/rollup/rollup/raw/master/LICENSE.md","kiskba"
"rst-selector-parser@2.2.3","BSD-3-Clause","https://github.com/aweary/rst-selector-parser","https://github.com/aweary/rst-selector-parser/raw/master/LICENSE","kiskba"
"rsvp@4.8.5","MIT","https://github.com/tildeio/rsvp.js","https://github.com/tildeio/rsvp.js/raw/master/LICENSE","kiskba"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue","https://github.com/iarna/run-queue","kiskba"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","kiskba"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex","https://github.com/substack/safe-regex/raw/master/LICENSE","kiskba"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer","https://github.com/ChALkeR/safer-buffer/raw/master/LICENSE","kiskba"
"sane@4.1.0","MIT","https://github.com/amasad/sane","https://github.com/amasad/sane","kiskba"
"sass-loader@8.0.2","MIT","https://github.com/webpack-contrib/sass-loader","https://github.com/webpack-contrib/sass-loader/raw/master/LICENSE","kiskba"
"saxes@3.1.11","ISC","https://github.com/lddubeau/saxes","https://github.com/lddubeau/saxes/raw/master/LICENSE","kiskba"
"scheduler@0.19.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","kiskba"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils","https://github.com/webpack-contrib/schema-utils/raw/master/LICENSE","kiskba"
"schema-utils@2.6.5","MIT","https://github.com/webpack/schema-utils","https://github.com/webpack/schema-utils/raw/master/LICENSE","cache-loader:kiskba"
"semver@5.7.1","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","kiskba"
"semver@6.3.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","node-releases:kiskba"
"semver@7.0.0","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","core-js-compat:kiskba"
"semver@7.1.3","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","jest-snapshot:kiskba"
"send@0.17.1","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","kiskba"
"serialize-javascript@2.1.2","BSD-3-Clause","https://github.com/yahoo/serialize-javascript","https://github.com/yahoo/serialize-javascript/raw/master/LICENSE","kiskba"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","kiskba"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","kiskba"
"set-value@2.0.1","MIT","https://github.com/jonschlinkert/set-value","https://github.com/jonschlinkert/set-value/raw/master/LICENSE","kiskba"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate","https://github.com/YuzuJS/setImmediate/raw/master/LICENSE.txt","kiskba"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","kiskba"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js","https://github.com/crypto-browserify/sha.js/raw/master/LICENSE","kiskba"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone","https://github.com/jonschlinkert/shallow-clone/raw/master/LICENSE","kiskba"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","kiskba"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","cross-env:kiskba"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","kiskba"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","cross-env:kiskba"
"shell-quote@1.7.2","MIT","https://github.com/substack/node-shell-quote","https://github.com/substack/node-shell-quote/raw/master/LICENSE","kiskba"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords","https://github.com/jimmycuadra/shellwords/raw/master/LICENSE","kiskba"
"signal-exit@3.0.2","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","kiskba"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi","https://github.com/terkelg/sisteransi/raw/master/license","kiskba"
"slash@1.0.0","MIT","https://github.com/sindresorhus/slash","https://github.com/sindresorhus/slash","kiskba"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash","https://github.com/sindresorhus/slash/raw/master/license","@jest/console:kiskba"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node","https://github.com/jonschlinkert/snapdragon-node/raw/master/LICENSE","kiskba"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util","https://github.com/jonschlinkert/snapdragon-util/raw/master/LICENSE","kiskba"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon","https://github.com/jonschlinkert/snapdragon/raw/master/LICENSE","kiskba"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys","https://github.com/sindresorhus/sort-keys/raw/master/license","kiskba"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map","https://github.com/webpack/source-list-map/raw/master/LICENSE","kiskba"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve","https://github.com/lydell/source-map-resolve/raw/master/LICENSE","kiskba"
"source-map-support@0.4.18","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","babel-register:kiskba"
"source-map-support@0.5.16","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","kiskba"
"source-map-url@0.4.0","MIT","https://github.com/lydell/source-map-url","https://github.com/lydell/source-map-url/raw/master/LICENSE","kiskba"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","@babel/generator:kiskba"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","kiskba"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map","https://github.com/mozilla/source-map/raw/master/LICENSE","styled-jsx:kiskba"
"sourcemap-codec@1.4.8","MIT","https://github.com/Rich-Harris/sourcemap-codec","https://github.com/Rich-Harris/sourcemap-codec/raw/master/LICENSE","kiskba"
"spdx-correct@3.1.0","Apache-2.0","https://github.com/jslicense/spdx-correct.js","https://github.com/jslicense/spdx-correct.js/raw/master/LICENSE","kiskba"
"spdx-exceptions@2.2.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json","https://github.com/kemitchell/spdx-exceptions.json","kiskba"
"spdx-expression-parse@3.0.0","MIT","https://github.com/jslicense/spdx-expression-parse.js","https://github.com/jslicense/spdx-expression-parse.js/raw/master/LICENSE","kiskba"
"spdx-license-ids@3.0.5","CC0-1.0","https://github.com/shinnn/spdx-license-ids","https://github.com/shinnn/spdx-license-ids","kiskba"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string","https://github.com/jonschlinkert/split-string/raw/master/LICENSE","kiskba"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js","https://github.com/alexei/sprintf.js/raw/master/LICENSE","kiskba"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk","https://github.com/joyent/node-sshpk/raw/master/LICENSE","kiskba"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri","https://github.com/zkat/ssri/raw/master/LICENSE.md","kiskba"
"stack-utils@1.0.2","MIT","https://github.com/tapjs/stack-utils","https://github.com/tapjs/stack-utils/raw/master/license","kiskba"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend","https://github.com/jonschlinkert/static-extend/raw/master/LICENSE","kiskba"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","kiskba"
"stealthy-require@1.1.1","ISC","https://github.com/analog-nico/stealthy-require","https://github.com/analog-nico/stealthy-require/raw/master/LICENSE","kiskba"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify","https://github.com/browserify/stream-browserify/raw/master/LICENSE","kiskba"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each","https://github.com/mafintosh/stream-each/raw/master/LICENSE","kiskba"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http","https://github.com/jhiesey/stream-http/raw/master/LICENSE","kiskba"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift","https://github.com/mafintosh/stream-shift/raw/master/LICENSE","kiskba"
"strict-uri-encode@1.1.0","MIT","https://github.com/kevva/strict-uri-encode","https://github.com/kevva/strict-uri-encode/raw/master/license","kiskba"
"string-hash@1.1.3","CC0-1.0","https://github.com/darkskyapp/string-hash","https://github.com/darkskyapp/string-hash","kiskba"
"string-length@3.1.0","MIT","https://github.com/sindresorhus/string-length","https://github.com/sindresorhus/string-length/raw/master/license","kiskba"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","ansi-align:kiskba"
"string-width@4.2.0","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","kiskba"
"string.prototype.trim@1.2.1","MIT","https://github.com/es-shims/String.prototype.trim","https://github.com/es-shims/String.prototype.trim/raw/master/LICENSE","kiskba"
"string.prototype.trimleft@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimLeft","https://github.com/es-shims/String.prototype.trimLeft/raw/master/LICENSE","kiskba"
"string.prototype.trimright@2.1.1","MIT","https://github.com/es-shims/String.prototype.trimRight","https://github.com/es-shims/String.prototype.trimRight/raw/master/LICENSE","kiskba"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder","https://github.com/nodejs/string_decoder/raw/master/LICENSE","kiskba"
"stringify-object@3.3.0","BSD-2-Clause","https://github.com/yeoman/stringify-object","https://github.com/yeoman/stringify-object/raw/master/LICENSE","kiskba"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","kiskba"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","ansi-align:kiskba"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","string-width:kiskba"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom","https://github.com/sindresorhus/strip-bom/raw/master/license","kiskba"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom","https://github.com/sindresorhus/strip-bom/raw/master/license","jest-runtime:kiskba"
"strip-comments@1.0.2","MIT","https://github.com/jonschlinkert/strip-comments","https://github.com/jonschlinkert/strip-comments/raw/master/LICENSE","kiskba"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof","https://github.com/sindresorhus/strip-eof/raw/master/license","kiskba"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline","https://github.com/sindresorhus/strip-final-newline/raw/master/license","kiskba"
"style-loader@1.0.0","MIT","https://github.com/webpack-contrib/style-loader","https://github.com/webpack-contrib/style-loader/raw/master/LICENSE","kiskba"
